ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0008152,metabolic process,90/4823,367/18215,0.820141823103064,0.999997796198151,0.90024864259242,g19790/g21244/g21372/g21451/g24194/g24196/g24737/g25225/g25467/g26076/g39742/g39807/g39857/g15523/g16143/g16146/g11723/g12194/g12213/g12261/g12318/g12673/g34848/g35041/g35582/g35783/g35954/g26565/g26725/g27192/g27545/g32962/g33079/g33143/g22337/g22460/g22470/g23119/g23230/g40315/g40877/g41205/g41437/g41527/g36628/g36630/g36652/g37768/g3775/g3779/g4258/g4334/g4655/g13708/g13831/g13921/g7090/g7880/g17747/g17750/g17951/g17977/g18723/g18941/g330/g546/g555/g999/g1236/g8628/g8742/g8845/g9100/g9251/g9390/g9406/g9471/g10167/g10204/g10769/g10975/g10997/g11182/g5825/g5883/g30020/g30265/g28886/g2148/g2153,90
GO:0007010,cytoskeleton organization,8/4823,38/18215,0.826382078035598,0.999997796198151,0.90024864259242,g17059/g11750/g35298/g35328/g4464/g17997/g418/g1277,8
GO:0003810,protein-glutamine gamma-glutamyltransferase activity,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g39820/g35416,2
GO:0004721,phosphoprotein phosphatase activity,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g19861/g5899,2
GO:0005319,lipid transporter activity,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g35200/g26938,2
GO:0005643,nuclear pore,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g20997/g21777,2
GO:0006367,transcription initiation from RNA polymerase II promoter,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g15233/g31289,2
GO:0006839,mitochondrial transport,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g6877/g3234,2
GO:0008283,cell population proliferation,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g9636/g32190,2
GO:0008299,isoprenoid biosynthetic process,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g13340/g9471,2
GO:0008408,3'-5' exonuclease activity,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g39715/g14940,2
GO:0015671,oxygen transport,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g24951/g956,2
GO:0016226,iron-sulfur cluster assembly,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g19783/g766,2
GO:0016817,hydrolase activity, acting on acid anhydrides,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g12044/g35886,2
GO:0030833,regulation of actin filament polymerization,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g25768/g15357,2
GO:0045087,innate immune response,2/4823,11/18215,0.831739433768857,0.999997796198151,0.90024864259242,g33547/g31591,2
GO:0046983,protein dimerization activity,60/4823,250/18215,0.832926886341772,0.999997796198151,0.90024864259242,g21847/g21880/g25106/g25307/g38672/g39020/g39265/g39676/g39815/g15897/g16114/g16134/g17111/g17225/g13209/g13212/g35594/g35938/g36062/g26439/g26530/g26699/g26846/g27454/g33342/g33825/g22674/g23428/g23503/g40564/g41093/g41426/g41648/g36793/g37322/g37922/g4751/g4788/g13885/g14189/g7632/g18322/g18665/g383/g549/g1357/g8635/g9290/g10256/g10459/g10734/g6087/g6123/g6593/g31804/g31979/g32092/g29868/g29881/g30126,60
GO:0004675,transmembrane receptor protein serine/threonine kinase activity,3/4823,16/18215,0.837382880036392,0.999997796198151,0.90024864259242,g35219/g3682/g29468,3
GO:0015293,symporter activity,3/4823,16/18215,0.837382880036392,0.999997796198151,0.90024864259242,g15700/g18468/g28113,3
GO:0019825,oxygen binding,3/4823,16/18215,0.837382880036392,0.999997796198151,0.90024864259242,g24951/g956/g11166,3
GO:0003779,actin binding,37/4823,159/18215,0.844143447458462,0.999997796198151,0.90024864259242,g19369/g20240/g20371/g21152/g39081/g39732/g15959/g16612/g11655/g11750/g34617/g35298/g35714/g36052/g32540/g33802/g22863/g23166/g37642/g4464/g13716/g14034/g17998/g18595/g1277/g9110/g9692/g10999/g5517/g5519/g5520/g31230/g31518/g28854/g29006/g1922/g2757,37
GO:0003743,translation initiation factor activity,6/4823,30/18215,0.844700892358263,0.999997796198151,0.90024864259242,g26601/g32787/g32916/g37303/g9249/g10801,6
GO:0008289,lipid binding,16/4823,73/18215,0.845938648345097,0.999997796198151,0.90024864259242,g20122/g39841/g16404/g35719/g36285/g27333/g33156/g34077/g34150/g41716/g14004/g10690/g6350/g6503/g6646/g30241,16
GO:0006357,regulation of transcription by RNA polymerase II,22/4823,98/18215,0.846733625221293,0.999997796198151,0.90024864259242,g20204/g21047/g12866/g35235/g27353/g33177/g34279/g41204/g36518/g3774/g14037/g7778/g538/g540/g8649/g9779/g6764/g31472/g31892/g30195/g28635/g28893,22
GO:0007275,multicellular organism development,22/4823,98/18215,0.846733625221293,0.999997796198151,0.90024864259242,g20070/g20655/g21004/g21493/g24185/g38825/g39045/g39509/g17168/g34143/g22536/g22581/g4008/g14663/g7132/g17723/g10412/g10960/g5228/g31883/g30120/g2611,22
GO:0004197,cysteine-type endopeptidase activity,4/4823,21/18215,0.846816874691205,0.999997796198151,0.90024864259242,g38636/g15936/g27632/g27633,4
GO:0004879,nuclear receptor activity,4/4823,21/18215,0.846816874691205,0.999997796198151,0.90024864259242,g21727/g15964/g12951/g23625,4
GO:0016810,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,4/4823,21/18215,0.846816874691205,0.999997796198151,0.90024864259242,g25136/g23420/g14109/g10994,4
GO:0005622,intracellular,86/4823,355/18215,0.849207939314245,0.999997796198151,0.90024864259242,g20371/g20941/g21196/g21750/g24907/g25170/g38246/g38396/g38839/g38843/g38844/g39502/g39715/g15979/g16035/g16062/g16179/g12291/g34877/g34898/g35212/g35451/g27471/g33199/g33431/g33655/g22284/g22461/g22554/g40260/g40564/g40666/g41187/g41830/g37616/g37617/g37642/g3835/g4797/g4911/g13796/g14391/g14539/g14742/g15132/g7241/g7264/g7379/g7399/g7492/g8219/g8310/g17806/g553/g754/g932/g1309/g8550/g8751/g8896/g8944/g9029/g9239/g9331/g10671/g10693/g10767/g11166/g5825/g5871/g6074/g6517/g6599/g6640/g31283/g31392/g31435/g29921/g30463/g30499/g28316/g28329/g28370/g28984/g1941/g3148,86
GO:0000723,telomere maintenance,5/4823,26/18215,0.857068761528382,0.999997796198151,0.90024864259242,g38746/g27397/g34002/g22843/g1013,5
GO:0003333,amino acid transmembrane transport,5/4823,26/18215,0.857068761528382,0.999997796198151,0.90024864259242,g20228/g21199/g16579/g6487/g28665,5
GO:0015171,amino acid transmembrane transporter activity,5/4823,26/18215,0.857068761528382,0.999997796198151,0.90024864259242,g20228/g21199/g16579/g6487/g28665,5
GO:0004089,carbonate dehydratase activity,2/4823,12/18215,0.867331707517776,0.999997796198151,0.90024864259242,g16919/g26691,2
GO:0004177,aminopeptidase activity,2/4823,12/18215,0.867331707517776,0.999997796198151,0.90024864259242,g21748/g2068,2
GO:0006937,regulation of muscle contraction,2/4823,12/18215,0.867331707517776,0.999997796198151,0.90024864259242,g21356/g13701,2
GO:0008137,NADH dehydrogenase (ubiquinone) activity,2/4823,12/18215,0.867331707517776,0.999997796198151,0.90024864259242,g21115/g6604,2
GO:0008483,transaminase activity,2/4823,12/18215,0.867331707517776,0.999997796198151,0.90024864259242,g12870/g14863,2
GO:0015035,protein disulfide oxidoreductase activity,2/4823,12/18215,0.867331707517776,0.999997796198151,0.90024864259242,g10073/g28662,2
GO:0051087,chaperone binding,2/4823,12/18215,0.867331707517776,0.999997796198151,0.90024864259242,g20627/g27345,2
GO:0004190,aspartic-type endopeptidase activity,3/4823,17/18215,0.867422507816572,0.999997796198151,0.90024864259242,g22894/g23649/g8790,3
GO:0005164,tumor necrosis factor receptor binding,3/4823,17/18215,0.867422507816572,0.999997796198151,0.90024864259242,g24817/g41518/g3880,3
GO:0007034,vacuolar transport,3/4823,17/18215,0.867422507816572,0.999997796198151,0.90024864259242,g26881/g30102/g2623,3
GO:0006915,apoptotic process,13/4823,62/18215,0.87225461251324,0.999997796198151,0.90024864259242,g19527/g38394/g38636/g16112/g34738/g35444/g34152/g41106/g36478/g18359/g9366/g6557/g30463,13
GO:0006950,response to stress,4/4823,22/18215,0.872574292070777,0.999997796198151,0.90024864259242,g12405/g41132/g9624/g9625,4
GO:0004812,aminoacyl-tRNA ligase activity,8/4823,41/18215,0.885751378166204,0.999997796198151,0.90024864259242,g38500/g39732/g34856/g40858/g37461/g13767/g10834/g2882,8
GO:0035091,phosphatidylinositol binding,13/4823,63/18215,0.886466647594782,0.999997796198151,0.90024864259242,g19951/g21934/g24450/g34617/g35261/g33849/g34114/g36669/g37654/g5226/g6274/g6637/g30418,13
GO:0009055,electron transfer activity,6/4823,32/18215,0.886862293764451,0.999997796198151,0.90024864259242,g21115/g41648/g18886/g10073/g1816/g2117,6
GO:0004601,peroxidase activity,2/4823,13/18215,0.895876201620628,0.999997796198151,0.90024864259242,g19387/g9026,2
GO:0007507,heart development,2/4823,13/18215,0.895876201620628,0.999997796198151,0.90024864259242,g7719/g7722,2
GO:0018149,peptide cross-linking,2/4823,13/18215,0.895876201620628,0.999997796198151,0.90024864259242,g39820/g35416,2
GO:0031966,mitochondrial membrane,2/4823,13/18215,0.895876201620628,0.999997796198151,0.90024864259242,g6877/g3234,2
GO:0045028,G protein-coupled purinergic nucleotide receptor activity,2/4823,13/18215,0.895876201620628,0.999997796198151,0.90024864259242,g4817/g31967,2
GO:0006935,chemotaxis,6/4823,33/18215,0.904018859962685,0.999997796198151,0.90024864259242,g24479/g25144/g32936/g33136/g30021/g28623,6
GO:0006418,tRNA aminoacylation for protein translation,7/4823,38/18215,0.90955442357753,0.999997796198151,0.90024864259242,g38500/g39732/g34856/g40858/g37461/g10834/g2882,7
GO:0006869,lipid transport,4/4823,24/18215,0.913032959875806,0.999997796198151,0.90024864259242,g35200/g33156/g33158/g4411,4
GO:0005829,cytosol,3/4823,19/18215,0.913148272668592,0.999997796198151,0.90024864259242,g19595/g23657/g37981,3
GO:0016477,cell migration,3/4823,19/18215,0.913148272668592,0.999997796198151,0.90024864259242,g16794/g35328/g418,3
GO:0006486,protein glycosylation,15/4823,74/18215,0.913875628036181,0.999997796198151,0.90024864259242,g20136/g21550/g16859/g12184/g27390/g27818/g27828/g32605/g4962/g15093/g8267/g9058/g9701/g5906/g6679,15
GO:0003950,NAD+ ADP-ribosyltransferase activity,5/4823,29/18215,0.915371793734272,0.999997796198151,0.90024864259242,g21196/g15560/g12804/g3596/g8580,5
GO:0008237,metallopeptidase activity,30/4823,138/18215,0.915933469166627,0.999997796198151,0.90024864259242,g21748/g25624/g38681/g39014/g16137/g16994/g11730/g12036/g12701/g13397/g34510/g35041/g26935/g27735/g23060/g23163/g23470/g23530/g36569/g36667/g4593/g14173/g423/g448/g570/g8604/g8750/g8893/g9981/g2686,30
GO:0007218,neuropeptide signaling pathway,2/4823,14/18215,0.918609053242581,0.999997796198151,0.90024864259242,g24989/g26670,2
GO:0010468,regulation of gene expression,2/4823,14/18215,0.918609053242581,0.999997796198151,0.90024864259242,g23134/g10993,2
GO:0031625,ubiquitin protein ligase binding,2/4823,14/18215,0.918609053242581,0.999997796198151,0.90024864259242,g13219/g36417,2
GO:0004222,metalloendopeptidase activity,28/4823,130/18215,0.918798902880857,0.999997796198151,0.90024864259242,g21472/g21734/g25624/g38681/g39014/g16137/g11730/g12036/g13397/g34510/g26935/g34177/g23163/g23470/g36569/g36667/g3761/g4157/g4172/g14173/g423/g448/g570/g8604/g8750/g8893/g9981/g2686,28
GO:0006352,DNA-templated transcription, initiation,7/4823,39/18215,0.922927883103132,0.999997796198151,0.90024864259242,g21054/g21058/g33169/g7541/g8064/g8744/g10498,7
GO:0051287,NAD binding,7/4823,39/18215,0.922927883103132,0.999997796198151,0.90024864259242,g21361/g39621/g12459/g34715/g35135/g32498/g6604,7
GO:0006886,intracellular protein transport,35/4823,160/18215,0.923841592273478,0.999997796198151,0.90024864259242,g20107/g24474/g25957/g25981/g16412/g12283/g12424/g12606/g26865/g27566/g32525/g33945/g34114/g22622/g40494/g41362/g41814/g36744/g36782/g36981/g14894/g7042/g8002/g8066/g17569/g17806/g18143/g369/g932/g6329/g31272/g31463/g31631/g29767/g28442,35
GO:0006897,endocytosis,4/4823,25/18215,0.928603596633768,0.999997796198151,0.90024864259242,g16985/g15002/g8352/g6791,4
GO:0008543,fibroblast growth factor receptor signaling pathway,5/4823,30/18215,0.929505974009474,0.999997796198151,0.90024864259242,g36548/g7134/g18286/g8804/g9764,5
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,3/4823,20/18215,0.930153647389,0.999997796198151,0.90024864259242,g35219/g3682/g29468,3
GO:0000049,tRNA binding,2/4823,15/18215,0.936606026214583,0.999997796198151,0.90024864259242,g25405/g13767,2
GO:0003995,acyl-CoA dehydrogenase activity,2/4823,15/18215,0.936606026214583,0.999997796198151,0.90024864259242,g12673/g28886,2
GO:0008324,cation transmembrane transporter activity,2/4823,15/18215,0.936606026214583,0.999997796198151,0.90024864259242,g21984/g9591,2
GO:0008375,acetylglucosaminyltransferase activity,2/4823,15/18215,0.936606026214583,0.999997796198151,0.90024864259242,g24653/g13344,2
GO:0007154,cell communication,13/4823,68/18215,0.939480425458933,0.999997796198151,0.90024864259242,g20393/g20655/g36819/g37504/g14229/g7323/g7611/g7681/g17470/g1065/g10960/g29559/g28360,13
GO:0022857,transmembrane transporter activity,13/4823,68/18215,0.939480425458933,0.999997796198151,0.90024864259242,g21661/g16510/g16992/g12669/g12731/g27057/g33503/g34196/g1133/g9205/g6540/g6736/g29973,13
GO:0006812,cation transport,9/4823,50/18215,0.941032081591611,0.999997796198151,0.90024864259242,g21984/g33249/g23995/g41107/g41339/g7160/g9591/g5450/g31290,9
GO:0004198,calcium-dependent cysteine-type endopeptidase activity,5/4823,31/18215,0.94149376536786,0.999997796198151,0.90024864259242,g7264/g7492/g8310/g754/g11166,5
GO:0004867,serine-type endopeptidase inhibitor activity,6/4823,36/18215,0.942675285663376,0.999997796198151,0.90024864259242,g19691/g35176/g33443/g4723/g30765/g2689,6
GO:0008217,regulation of blood pressure,2/4823,16/18215,0.950780761382896,0.999997796198151,0.90024864259242,g9026/g28080,2
GO:0016616,oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor,7/4823,42/18215,0.953240360035391,0.999997796198151,0.90024864259242,g26077/g13340/g34715/g14326/g17444/g29647/g2711,7
GO:0000062,fatty-acyl-CoA binding,1/4823,10/18215,0.953892020648183,0.999997796198151,0.90024864259242,g33987,1
GO:0004180,carboxypeptidase activity,1/4823,10/18215,0.953892020648183,0.999997796198151,0.90024864259242,g587,1
GO:0009117,nucleotide metabolic process,1/4823,10/18215,0.953892020648183,0.999997796198151,0.90024864259242,g16805,1
GO:0009408,response to heat,1/4823,10/18215,0.953892020648183,0.999997796198151,0.90024864259242,g15316,1
GO:0016641,oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor,1/4823,10/18215,0.953892020648183,0.999997796198151,0.90024864259242,g24779,1
GO:0046961,proton-transporting ATPase activity, rotational mechanism,1/4823,10/18215,0.953892020648183,0.999997796198151,0.90024864259242,g39409,1
GO:0070006,metalloaminopeptidase activity,1/4823,10/18215,0.953892020648183,0.999997796198151,0.90024864259242,g12701,1
GO:0004497,monooxygenase activity,3/4823,22/18215,0.95532765962654,0.999997796198151,0.90024864259242,g21243/g21244/g9437,3
GO:0005104,fibroblast growth factor receptor binding,3/4823,22/18215,0.95532765962654,0.999997796198151,0.90024864259242,g7134/g18286/g8804,3
GO:0016702,oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen,3/4823,22/18215,0.95532765962654,0.999997796198151,0.90024864259242,g12824/g40721/g1891,3
GO:0005975,carbohydrate metabolic process,36/4823,171/18215,0.958366199196844,0.999997796198151,0.90024864259242,g19575/g20474/g20763/g24272/g25315/g26077/g38410/g39348/g16084/g16487/g16519/g17104/g12325/g12863/g34715/g36235/g27574/g32536/g23792/g23877/g40348/g40544/g36577/g36938/g4655/g7472/g7874/g17444/g17587/g1077/g9915/g9916/g6131/g31224/g28717/g2711,36
GO:0008146,sulfotransferase activity,13/4823,71/18215,0.959710769412419,0.999997796198151,0.90024864259242,g20138/g21939/g21987/g39173/g17104/g12154/g13506/g23792/g4607/g4609/g13964/g679/g30182,13
GO:0004181,metallocarboxypeptidase activity,4/4823,28/18215,0.961354327398579,0.999997796198151,0.90024864259242,g20476/g21750/g37944/g587,4
GO:0030286,dynein complex,2/4823,17/18215,0.961895195191739,0.999997796198151,0.90024864259242,g12290/g37997,2
GO:0043066,negative regulation of apoptotic process,2/4823,17/18215,0.961895195191739,0.999997796198151,0.90024864259242,g38218/g1968,2
GO:0061630,ubiquitin protein ligase activity,2/4823,17/18215,0.961895195191739,0.999997796198151,0.90024864259242,g20204/g8896,2
GO:0004553,hydrolase activity, hydrolyzing O-glycosyl compounds,9/4823,53/18215,0.963130088168003,0.999997796198151,0.90024864259242,g24272/g25315/g12325/g40348/g36938/g7874/g1077/g31224/g28717,9
GO:0004952,dopamine neurotransmitter receptor activity,1/4823,11/18215,0.966107279336116,0.999997796198151,0.90024864259242,g7150,1
GO:0006637,acyl-CoA metabolic process,1/4823,11/18215,0.966107279336116,0.999997796198151,0.90024864259242,g35726,1
GO:0016868,intramolecular transferase activity, phosphotransferases,1/4823,11/18215,0.966107279336116,0.999997796198151,0.90024864259242,g36577,1
GO:0048268,clathrin coat assembly,1/4823,11/18215,0.966107279336116,0.999997796198151,0.90024864259242,g29015,1
GO:0006952,defense response,2/4823,18/18215,0.970575827259944,0.999997796198151,0.90024864259242,g25144/g28623,2
GO:0008536,Ran GTPase binding,2/4823,18/18215,0.970575827259944,0.999997796198151,0.90024864259242,g12424/g27566,2
GO:0004994,somatostatin receptor activity,1/4823,12/18215,0.975086876774147,0.999997796198151,0.90024864259242,g1114,1
GO:0006807,nitrogen compound metabolic process,1/4823,12/18215,0.975086876774147,0.999997796198151,0.90024864259242,g23420,1
GO:0007050,cell cycle arrest,1/4823,12/18215,0.975086876774147,0.999997796198151,0.90024864259242,g16277,1
GO:0008253,5'-nucleotidase activity,1/4823,12/18215,0.975086876774147,0.999997796198151,0.90024864259242,g16805,1
GO:0008641,ubiquitin-like modifier activating enzyme activity,1/4823,12/18215,0.975086876774147,0.999997796198151,0.90024864259242,g19595,1
GO:0015116,sulfate transmembrane transporter activity,1/4823,12/18215,0.975086876774147,0.999997796198151,0.90024864259242,g38982,1
GO:0033180,proton-transporting V-type ATPase, V1 domain,1/4823,12/18215,0.975086876774147,0.999997796198151,0.90024864259242,g39409,1
GO:0042157,lipoprotein metabolic process,1/4823,12/18215,0.975086876774147,0.999997796198151,0.90024864259242,g33156,1
GO:0005507,copper ion binding,4/4823,31/18215,0.979668993040591,0.999997796198151,0.90024864259242,g24779/g23317/g1448/g9437,4
GO:0006334,nucleosome assembly,7/4823,47/18215,0.980819658877574,0.999997796198151,0.90024864259242,g21054/g21056/g21058/g15743/g12463/g13186/g798,7
GO:0001678,cellular glucose homeostasis,1/4823,13/18215,0.981687766370273,0.999997796198151,0.90024864259242,g5627,1
GO:0008271,secondary active sulfate transmembrane transporter activity,1/4823,13/18215,0.981687766370273,0.999997796198151,0.90024864259242,g38982,1
GO:0008272,sulfate transport,1/4823,13/18215,0.981687766370273,0.999997796198151,0.90024864259242,g38982,1
GO:0030145,manganese ion binding,1/4823,13/18215,0.981687766370273,0.999997796198151,0.90024864259242,g19861,1
GO:0098655,cation transmembrane transport,1/4823,13/18215,0.981687766370273,0.999997796198151,0.90024864259242,g12660,1
GO:0008083,growth factor activity,19/4823,106/18215,0.985596919090497,0.999997796198151,0.90024864259242,g20096/g21193/g16976/g12596/g26771/g27159/g22366/g36548/g37812/g4823/g7134/g7706/g8352/g18286/g8804/g11373/g31318/g2737/g2865,19
GO:0005212,structural constituent of eye lens,1/4823,14/18215,0.986539975072403,0.999997796198151,0.90024864259242,g7945,1
GO:0005102,signaling receptor binding,7/4823,49/18215,0.986809132952169,0.999997796198151,0.90024864259242,g21004/g21493/g34143/g7778/g9443/g31883/g31912,7
GO:0005861,troponin complex,2/4823,22/18215,0.989760166917244,0.999997796198151,0.90024864259242,g21356/g13701,2
GO:0019229,regulation of vasoconstriction,1/4823,15/18215,0.990106685705105,0.999997796198151,0.90024864259242,g31643,1
GO:0005882,intermediate filament,9/4823,61/18215,0.990546204782638,0.999997796198151,0.90024864259242,g24685/g24697/g34856/g35412/g26888/g40556/g8590/g11349/g2272,9
GO:0005201,extracellular matrix structural constituent,4/4823,35/18215,0.991674602908142,0.999997796198151,0.90024864259242,g41969/g4705/g9037/g1868,4
GO:0020037,heme binding,22/4823,124/18215,0.99181315901765,0.999997796198151,0.90024864259242,g19387/g24951/g25302/g25354/g16011/g12121/g32770/g33181/g34359/g41545/g37989/g4179/g15324/g17543/g17544/g956/g9026/g10169/g11166/g30472/g2488/g3057,22
GO:0005044,scavenger receptor activity,10/4823,67/18215,0.992037061636071,0.999997796198151,0.90024864259242,g24779/g34989/g14805/g17689/g18328/g8713/g10784/g6413/g30021/g3071,10
GO:0031012,extracellular matrix,11/4823,72/18215,0.992060671773693,0.999997796198151,0.90024864259242,g38681/g39014/g12036/g34510/g26935/g23163/g36667/g13856/g423/g8604/g2686,11
GO:0004866,endopeptidase inhibitor activity,1/4823,16/18215,0.992728413993252,0.999997796198151,0.90024864259242,g28524,1
GO:0005741,mitochondrial outer membrane,1/4823,16/18215,0.992728413993252,0.999997796198151,0.90024864259242,g40418,1
GO:0042981,regulation of apoptotic process,16/4823,97/18215,0.992950021319279,0.999997796198151,0.90024864259242,g21036/g21106/g38636/g39461/g13528/g34972/g35168/g35343/g27632/g27633/g33547/g23429/g17796/g28534/g2003/g2928,16
GO:0040007,growth,4/4823,36/18215,0.993377447913811,0.999997796198151,0.90024864259242,g20096/g12596/g26771/g37812,4
GO:0007596,blood coagulation,2/4823,24/18215,0.994022549639124,0.999997796198151,0.90024864259242,g12734/g32194,2
GO:0008285,negative regulation of cell population proliferation,2/4823,24/18215,0.994022549639124,0.999997796198151,0.90024864259242,g4713/g9087,2
GO:0007601,visual perception,10/4823,69/18215,0.994409071038443,0.999997796198151,0.90024864259242,g25869/g39353/g35635/g23317/g4969/g7209/g18409/g452/g28635/g1868,10
GO:0005484,SNAP receptor activity,1/4823,17/18215,0.994655490168346,0.999997796198151,0.90024864259242,g25981,1
GO:0006096,glycolytic process,4/4823,37/18215,0.99474266007824,0.999997796198151,0.90024864259242,g35029/g34360/g18347/g31609,4
GO:0008233,peptidase activity,9/4823,65/18215,0.995450563588691,0.999997796198151,0.90024864259242,g25786/g39509/g12036/g35371/g22749/g22878/g23530/g36582/g7991,9
GO:0006914,autophagy,1/4823,18/18215,0.996071940927664,0.999997796198151,0.90024864259242,g7892,1
GO:0046982,protein heterodimerization activity,24/4823,139/18215,0.996235484859565,0.999997796198151,0.90024864259242,g20367/g21054/g21055/g21058/g21234/g21995/g24730/g12155/g33169/g36822/g37448/g37555/g14809/g14814/g7541/g8053/g8055/g8058/g8064/g18774/g649/g804/g9452/g28933,24
GO:0006413,translational initiation,1/4823,19/18215,0.997113048192921,0.999997796198151,0.90024864259242,g9249,1
GO:0005179,hormone activity,12/4823,84/18215,0.997631027823534,0.999997796198151,0.90024864259242,g20898/g24701/g38534/g15870/g12843/g32883/g33859/g15177/g17450/g17723/g31858/g28278,12
GO:0005615,extracellular space,17/4823,111/18215,0.9983137687311,0.999997796198151,0.90024864259242,g19710/g25270/g38478/g39038/g39841/g35017/g36285/g32905/g33185/g34009/g22364/g4740/g587/g11330/g5627/g30994/g28524,17
GO:0005922,connexin complex,4/4823,42/18215,0.998386921482043,0.999997796198151,0.90024864259242,g36819/g14229/g7611/g29559,4
GO:0031418,L-ascorbic acid binding,1/4823,21/18215,0.998440674580817,0.999997796198151,0.90024864259242,g40446,1
GO:0005506,iron ion binding,23/4823,142/18215,0.998746722138513,0.999997796198151,0.90024864259242,g21243/g21244/g24951/g25354/g16011/g12121/g33181/g34359/g40446/g41545/g4179/g15324/g8398/g17543/g17544/g18455/g956/g9200/g10169/g1816/g2117/g2488/g3057,23
GO:0015074,DNA integration,1/4823,23/18215,0.999157830430642,0.999997796198151,0.90024864259242,g34300,1
GO:0016705,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,13/4823,96/18215,0.999308196954894,0.999997796198151,0.90024864259242,g25354/g16011/g33181/g34359/g40446/g41545/g4179/g15324/g17543/g17544/g10169/g2488/g3057,13
GO:0016567,protein ubiquitination,9/4823,75/18215,0.999352191708937,0.999997796198151,0.90024864259242,g19927/g25055/g38677/g12022/g13528/g26911/g41990/g4539/g8826,9
GO:0004842,ubiquitin-protein transferase activity,19/4823,130/18215,0.999618569144125,0.999997796198151,0.90024864259242,g19927/g24924/g25722/g38677/g12022/g13528/g34756/g26911/g27804/g40958/g37901/g4139/g8322/g18359/g18504/g18695/g8826/g29374/g29591,19
GO:0005198,structural molecule activity,25/4823,160/18215,0.99964408318547,0.999997796198151,0.90024864259242,g19783/g24685/g24697/g25237/g17096/g12283/g12301/g34856/g35412/g35714/g26888/g32989/g33802/g23703/g40556/g36782/g36981/g37493/g14735/g7249/g7250/g8590/g11349/g28707/g2272,25
GO:0005923,bicellular tight junction,8/4823,75/18215,0.999800986192527,0.999997796198151,0.90024864259242,g21169/g12301/g40906/g37493/g14735/g7249/g7250/g28707,8
GO:0004386,helicase activity,3/4823,44/18215,0.999817444921271,0.999997796198151,0.90024864259242,g27397/g36911/g17713,3
GO:0016758,transferase activity, transferring hexosyl groups,5/4823,58/18215,0.999845306598358,0.999997796198151,0.90024864259242,g25225/g38410/g16519/g35222/g31374,5
GO:0005576,extracellular region,65/4823,362/18215,0.9999555272323,0.999997796198151,0.90024864259242,g19691/g19710/g20898/g21004/g21493/g24434/g24597/g24701/g25144/g38534/g39212/g39737/g15870/g17168/g17250/g11698/g12008/g12843/g27159/g27314/g32883/g33156/g33859/g33923/g34009/g34143/g34153/g22381/g22581/g23939/g40449/g40618/g41840/g36846/g4284/g4648/g4823/g13790/g13856/g14892/g15177/g7134/g7599/g7600/g17450/g17723/g17944/g18286/g8709/g8804/g10026/g6312/g30768/g31318/g31651/g31858/g31883/g28165/g28208/g28278/g28524/g28623/g28827/g28885/g2737,65
GO:0000786,nucleosome,16/4823,128/18215,0.999965702122667,0.999997796198151,0.90024864259242,g21054/g21055/g21056/g21058/g21234/g12155/g12463/g13186/g36822/g8053/g8055/g8058/g798/g804/g9452/g28933,16
GO:0004252,serine-type endopeptidase activity,23/4823,180/18215,0.999997796198151,0.999997796198151,0.90024864259242,g19873/g24597/g17172/g35392/g35490/g27170/g32513/g34153/g22427/g23229/g41470/g41603/g41956/g36846/g4316/g14615/g18328/g5271/g6600/g29910/g28827/g28885/g3071,23
